RegionName,SizeRank,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07
"Grand Rapids, MI",52,125.7337526,125.0156348,124.1357637,124.6979406,125.7440476,125.9803922,125.9193052,124.599359,124.0782543,125,122.0646178,121.6956522,121.7105263,123.679868,122.2309704,122.5201351,123.9388795,123.9220715,124.3607464,124.9772727,123.1282019,122.207378,121.8930155,121.8930155,121.7873949,122.4775327,122.3382704,121.8699187,122.7513228,124.9166667,125.7700651,125.8192321,125.1705321,124.9233129,125.6786072,125.1173709,124.5216714,125.1173709,125.3858025,128.125,129.6144661,130.7608696,131.5103857,132.1314103,132.8807536,132.0043103,132.111001,134.4535359,135.2729955,137.293956,137.4375,138.8503086,140.1185377,140.6600769,140.8281486,140.5092593,141.9711779,142.1296296,141.9614148,141.7825717,142.9585418,142.1406412,144.0441493,146.038961,145.9178624,146.6549296,147.5998205,150.6658596,149.6848739,150.4208449,151.4131898,152.3178808,152.8071151,153.021978,151.5846247,153.2116788,156.372549,158.0362739,156.1875,156.3477173,154.875634,155.963939,156.4347826,153.2311792,150,150.5767371,154.4986311,155.7732866,159.2641151,161.6865614,159.6908656,161.2412407,162.0947631,159.9815732,159.6396396,157.4894109,154.4808522,158.2750583,161.1487007,154.7978597,161.9645286,163.3222958,162.9370699,164.0465514,164.280677,165.4249135,163.8736298,163.783833,164.9219012,166.1333457,167.7115987,170.7442285,171.8169029,171.9333333,172.4935349
"Tucson, AZ",53,166.2816937,164.6685472,164.0184089,163.1540698,161.6093122,157.8789894,157.2228052,156.7889621,155.2529183,154.5848823,155.0236008,154.6877931,153.8236156,153.1393568,149.9408793,148.5346359,147.9260355,145.6238154,142.5081433,140.5752421,140.1869159,139.7849462,139.7059965,139.8210291,138.8982058,137.804878,138.6016451,138.4615385,138.4759345,138.4615385,140.1098901,139.7545412,140.5581184,140.6774924,143.0168152,142.8566667,143.3255269,142.7003293,143.2606856,142.8304497,142.2054587,142.5003336,143.2961073,142.3091271,142.9678188,144.3916768,145.3663712,146.6283897,147.2046245,147.5609756,148.2630273,148.4854369,147.712431,145.9243474,144.5514601,144.3351458,144.3957649,145.915493,146.4788732,147.7106541,147.9901851,148.5442662,148.0086114,146.6972958,146.3660834,146.4623704,146.25512,146.4453125,148.0607164,150.3899676,151.3787282,152.1349101,154.2007398,155.0988325,154.9730186,155.9688062,155.9633028,154.6406473,154.1282853,153.815035,154.6594558,157.7087483,159.683565,159.5361855,159.6330973,159.610984,159.5214357,160.8400854,160.15625,159.3918588,160.1239669,160.0818235,161.355349,164.4893112,165.7090239,166.8782317,167.1055783,169.3094619,169.4980695,170.2610184,169.9162242,168.5791205,168.5424873,168.7817259,171.7483597,172.0902613,173.8351254,176.0782655,176.4862977,175.7576943,173.3333333,174.7381626,175.1080914,173.0594481,172.5021349
"Urban Honolulu, HI",54,497.5077872,502.7357195,486.0795659,497.15624,510.7025615,505.8614152,511.875,499.6835443,504.8265344,509.9059197,503.4722222,523.738597,519.5046251,525.1396648,519.8957488,513.844076,514.7992043,508.1300813,501.626898,498.7531172,496.2122428,493.4886909,494.7749196,491.6666667,503.4722222,508.2101806,520.0258398,509.2764864,505.6459414,503.0750308,506.7133684,527.7655577,525.7652846,541.403087,544.9890271,543.4726167,550.0978389,537.6344086,537.6344086,544.6176533,547.2945064,541.9075145,563.7254902,566.1163073,589.686912,595.2380952,601.6921033,633.2320162,643.1767338,645.3325923,636.8159204,620,597.1769815,598.8980716,602.4193548,606.5282624,615.7175943,616.3714081,629.8505837,657.322378,654.3778802,665.3887831,657.322378,658.0542265,663.6363636,663.4055523,668.5645684,669.832118,675.2789196,675.2789196,685.0518392,694.3078004,716.0842197,673.2929991,720.5776173,702.3809524,707.5411456,717.2221689,700.3589972,712.2719735,729.0640394,731.025381,763.2072237,784.1174508,792.7991768,780.0650054,776.8273717,768.7445174,754.4303797,767.0395435,779.5094013,797.0763762,786.4891519,783.7837838,775.7234727,800.6004503,803.8702962,799.905838,798.216375,790.1234568,788.9822596,753.3783784,752.2624434,778.7750792,778.7766044,790.4929577,803.8029386,826.5562846,805.7376717,812.2743682,813.8020833,802.5525526,777.6583843,760.6953113,766.6744743
"Tulsa, OK",55,96.90242643,96.44082333,95.93125202,96.02582278,96.34854622,96.2704918,96.33312617,95.89041096,92.73797841,92.77160954,92.70568404,92.65446352,92.4685071,92.37581825,92.1314741,93.99271845,95.39011854,94.90333919,94.9221004,94.62562452,94.80122324,95.13742072,95.13666458,95.04954261,95.13590844,94.67684662,95.18207283,95.94882729,95.91346154,95.89552239,96.06063846,96.35249947,96.35710368,96.69954476,96.90117336,96.98145372,97.49803922,97.78874057,98.47843137,98.20153061,98.58323297,99.1012726,98.46763659,99.33214498,99.96,100.6892895,100.7633943,101.3605442,101.3127413,101.0992234,100.5931244,101.1305797,101.9300362,102.0408163,101.8755529,102.1622571,102.326815,102.4367388,101.0362694,103.264095,104.0344515,104.2716442,104.1114058,104.4560541,104.4239631,104.6963136,104.6739657,104.8747663,105.1950913,104.9239205,104.9635036,105.3392659,105.9701493,106.4929444,106.1722553,106.851796,107.6238054,107.9141195,108.233706,108.3742437,109.0389698,109.1406678,109.5017381,109.4564583,110.5601966,110.5361173,110.6484236,110.822099,111.0082032,110.952146,110.9430156,110.9210992,110.7646746,111.3197905,112.6634892,112.7891144,112.7890383,113.7400228,113.5496957,114.0167364,113.2979415,113.4231537,113.8001897,114.1094834,114.6674655,115.5408837,115.8225753,116.1875,116.5254237,117.0221665,118.2428488,117.9764289,118.312115,118.3402367,118.669346
"Fresno, CA",56,155.5045872,153.7070524,153.5738143,151.7013665,151.4777111,149.5,149.0174672,149.1752437,145.1477212,143.5640138,140.9154375,140.3618216,138.8835979,139.7791434,136.7890569,135.8867685,135.7688113,133.6676218,132.6162949,133.3568342,133.2930115,133.423913,129.8261335,128.2422626,128.5959665,128.1813865,127.6413172,122.2173638,122.8060551,126.6819279,130.4100228,131.5970235,131.8326966,131.0380267,131.8881848,131.147541,130.7118052,138.4003024,140.2810569,141.6666785,141.848383,142.3815536,143.2098765,145.0857673,143.7097645,143.7975899,143.2880845,143.9967132,142.6193269,141.1312849,140.6055579,144.0840841,145.8403479,146.5965688,147.8873239,148.5330681,148.4974235,148.232041,146.4644782,146.5629053,148.6250236,149.060324,151.9904042,154.2592593,152.8615116,154.0638077,154.4752317,153.3550343,154.7756041,155.0868486,155.8036184,154.9070248,155.7684211,157.5543478,157.4081285,159.4279729,159.6840659,159.8557692,160.5460385,162.4713959,163.0383126,164.1764706,165.5082056,164.5768025,165.521549,166.9451872,167.0678273,167.8947491,168.9576174,171.3148293,174.3886251,173.9407803,173.8738705,174.9660249,175.7591902,175.7591902,174.8921551,175.9470193,178.1274743,179.7463827,181.5972222,182.2984251,181.6816817,181.7906336,182.266783,181.8903975,181.8405843,181.7647059,181.8181818,183.1728565,182.9302879,184.8799167,185.6763926,184.5961538,184.9479584
"Worcester, MA",57,177.4614869,176.174743,176.5550239,178.1231321,176.1685231,174.7933884,175,174.6323529,174.5090909,175.3947368,176.1624398,174.2930085,171.8530965,172.6354942,172.0579133,172.436751,171.4557927,171.142808,170.4582958,170.770297,169.9111626,168.4238886,168.1363636,169.0811725,170.109356,169.1972921,170.7026926,170.1770056,170.788174,169.85138,167.0485252,167.5758475,168.4456607,168.8626126,168.7055643,168.1363636,169.6513663,170.9480266,172.1161924,173.6111111,172.9616229,172.2275374,172.2054241,172.5160256,172.4137931,171.5116279,170,171.3928571,172.4103448,177.2931105,176.407413,177.5102041,176.407413,175.4214792,173.5735736,173.5413263,173.5010515,174.9445676,174.7087379,176.5227546,177.7190232,177.5453828,178.5218254,178.5440613,179.8058037,180.7226296,179.6486486,178.2731112,178.4,180.3013458,181.3764748,182.0589466,185.1904762,186.0913706,187.7256318,186.7882562,188.716443,189.2634471,189.9531494,188.1551363,189.5671643,189.4487511,190.1047952,191.2489006,193.0481283,194.7674419,195.4320988,196.720679,195.8066729,197.4891195,197.38041,198.8371412,197.7744807,198.8371412,197.9119532,199.6900826,197.9119532,201.3233602,201.875,205.13302,208.3778623,208.6521739,206.7972798,209.1433208,207.8874356,207.5184502,207.4474133,206.8390805,209.9514563,211.3534786,211.2629108,214.0748263,213.0514706,211.9504454,212.4543398
"Stamford, CT",58,356.2801932,355.2783278,353.7043483,356.1452514,354.8040575,359.7488038,360.8300717,359.8843628,361.2324115,359.5123474,359.0909091,352.6158222,357.1733345,357.2871287,357.2871287,360.3964521,361.6674429,355.484115,356.7606136,356.6658991,356.8171376,355.7578156,353.7142857,354.1912633,359.097118,361.1042741,360.2780632,360.2941176,361.2813949,359.2365581,357.2068039,356.4462636,360.0102563,362.8522279,363.6938646,366.3791011,361.0846531,364.6827625,362.7640009,365.3484285,365.7140571,363.6570907,358.6529582,358.2283977,365.1836451,366.4241164,370.0051575,371.8507376,372.7369542,377.3382131,376.498801,375.1573107,378.9808917,376.0262726,377.5318846,381.0478342,381.8076477,384.5265589,387.2180451,389.3424411,393.2968536,396.2585034,387.9310345,385.511723,385.5764674,382.8377014,382.7586207,379.0707507,384.4626458,389.7035881,393.5261255,398.6069376,403.2258065,399.5,393.5848326,390.455163,389.025389,385.9665316,383.3333333,378.5442853,378.5442853,380.6632415,380.1793119,381.6007971,386.3636364,387.7816291,385.5060034,378.7225018,376.258874,374.2531233,373.7906772,368.5134119,378.5420127,378.3319109,383.6317136,386.5546218,393.2282336,392.3877795,389.8365757,379.0993637,379.4430935,378.4640867,376.0845148,373.2394366,377.1689498,372.978842,374.1949395,375.0784832,374.3539663,375.3541076,373.3388704,369.9136868,364.0625,363.5714286,361.5124951
"Albuquerque, NM",59,179.2901137,178.529755,176.4497878,177.6129527,179.0730337,177.2011785,176.8571429,175.6915067,173.64329,174.0284717,170.606777,169.4329184,165.5629139,166.6666667,165.5405405,169.4577352,169.1025967,166.8017159,166.6666667,165.8008658,164.0947117,162.6915179,161.8020305,161.8121598,160.6145251,158.9608873,160.4745817,159.7363083,163.6792453,162.1796951,161.7921593,158.6851799,158.9684362,159.7277822,160.3498542,157.819457,157.4527642,157.3170732,158.3059211,155.7587132,159.3633642,160.4449692,161.8774747,158.9678241,165.3638004,165.6472987,164.2421398,160.3958333,158.3706841,161.8398637,162.0802652,164.0385016,164.0346949,166.108804,164.5570042,167.7293065,166.5078609,164.9305556,164.1678281,164.2243557,163.1849434,162.7137341,164.4820296,166.6,164.818219,167.413897,168.0513726,166.108804,161.7914607,163.0954329,161.5899397,160.4782157,159.4948166,164.0998407,165.2410575,164.9311032,166.26911,170.2676831,169.1834741,163.9705592,164.412974,163.4073063,162.5,163.4826546,162.8722291,162.5422108,162.3526582,164.9484536,167.0716889,169.4970607,171.6830467,173.6206305,173.3809281,174.9839019,171.3042237,171.3438629,171.3426966,171.1757991,173.8122827,173.9647362,173.940544,176.9616519,177.1653543,175.1381477,178.7974684,178.719549,176.967776,176.1583012,175.1751752,176.5414726,179.8472299,184.5466156,183.2895659,183.3631485,183.6232296
"Albany, NY",60,159.0973872,158.5598563,157.0929725,157.1702454,157.1906355,157.6920832,157.4682435,157.0709584,156.4986737,155.8775993,157.1450969,155.4559831,156.1521253,157.1386961,156.9683908,157.0182268,157.1450969,157.6175041,157.0920183,157.6949863,157.0952381,157.3889993,157.9428753,158.3605849,158.8900158,159.0944349,159.0019569,159.0686275,158.4613257,158.6521739,159.3333333,158.2363107,157.9264948,158.0846325,158.0718994,157.7333333,158.4756098,158.3998653,159.1428571,159.1428571,159,158.6984127,158.0895416,157.7698695,158.2352941,159.96,160.0094437,162.0190433,162.45053,162.9515757,162.8890187,163.2552624,162.1453934,162.9467742,162.4031548,162.892057,162.553802,161.7727273,161.1019056,161.3031915,161.8872114,162.7126071,162.9464286,163.5492611,162.3051948,163.0441055,162.2050866,161.9335347,161.7727273,161.9749045,162.4121347,162.7357294,164.2979223,163.9344262,163.8228664,164.4813296,164.138655,164.348913,164.3019296,165.1229508,166.9092466,169.3333333,171.0515615,171.9541328,172.6666667,173.791251,172.9535865,172.8762136,172.8073394,172.8735765,172.9759704,173.8296775,174.9444444,174.8188406,174.4724026,175.9015257,175.9610931,176.9230769,178.6317783,178.1764706,178.7538304,178.5871077,179.2618088,179.1602663,180.3855256,180.7049254,180.3797468,180.9090909,181.6824291,181.8687873,181.9555556,183.1848552,183.0375407,181.9036202,182.0419905
"Omaha, NE",61,123.3724241,122.9352806,122.6578978,121.9818125,123.345367,123.3676093,123.5370611,123.4478381,122.7069906,122.0400729,122.459893,122.4063401,122.8613569,123.1443995,122.6914414,122.7359217,123.7767587,123.5337345,123.7276479,123.8819648,123.1669747,122.9029198,123.913835,124.2394945,124.7165533,123.4357849,122.5,123.1099373,124.2236025,125.5838693,125.6783587,124.3611197,124.1830065,124.447705,125.1757188,125.8929837,126.1819367,127.0622814,126.5903308,127.7013752,129.3713163,129.4677771,129.4677771,130.9692544,132.5411335,133.2599119,133.1414502,135.9575403,135.5661882,135.7509214,135.5988858,137.0944864,135.5051936,135.9882045,135.6677038,135.263333,136.0985094,135.5137179,137.5533407,137.6999465,138.9797253,138.4672626,139.3209606,139.7492976,139.7058824,141.1764752,141.5466769,140.8273381,139.955777,139.4351464,139.5507148,139.5320499,141.982069,144.9307121,143.9963614,145.8434959,144.964016,147.1169307,147.1949509,147.4438995,147.8679505,148.0401656,148.3050847,148.624304,149.4731004,150.0909642,151.2385587,151.2129405,150.6385109,151.2264922,151.0791367,151.1082691,151.1528145,151.1836968,151.0748408,150.8146284,152.2155071,155.141844,156.5388406,156.7297949,157.3033708,158.4283981,159.0110399,160.5576596,160.999293,161.133416,162.2137405,164.5337806,162.9830749,165.1006524,166.947615,166.8526786,167.7622378,167.1214188,167.2799813
"New Haven, CT",62,202.8695652,203.4468439,203.0625,203.9772727,204.4520548,203.6009445,201.9312256,202.2589346,200.4627249,199.3333333,198.1573705,196.8787515,196.0784314,196.5408805,196.7352415,195.7831494,194.8168355,194.4990177,194.0017512,192.961165,192.0992522,191.2545975,190.3684372,190.6318083,190.6101049,188.9534884,189.2891808,190.1315789,189.0290018,187.595003,187.6161935,187.9683329,188.2611425,187.6470588,188.4765625,187.3618453,187.0112207,187.1188827,187.4327957,187.1275783,187.4405328,189.3361601,188.5142471,189.3576222,189.0965732,189.4627139,189.1939927,189.8192198,189.2798323,189.1053526,190.5106707,189.8164668,189.1418893,188.8539043,188.6792453,186.7073744,186.0747664,185.2673147,184.8000491,184.989719,182.5766893,183.1043956,185.6435644,186.3309353,186.0946684,186.7717615,187.1371148,185.7289265,185.873902,187.4724993,187.1514451,187.8307376,189.2654342,188.074981,188.0775646,188.5428571,187.820148,188.253012,188.494783,188.7857081,187.997173,187.2380705,187.6720901,188.4056526,188.6163522,188.6477987,187.394958,187.1657754,186.778111,187.2095646,186.1054767,186,187.6389138,186.9147157,188.0617978,188.790679,188.8720837,191.1529133,190.3309449,188.2998172,187.9432624,187.9516312,188.4692122,188.3084416,188.6131363,186.6292135,185.4534005,184.9775785,187.9960317,189.2009319,189.8806302,189.5509499,189.9737877,191.1774572,190.5487805
"Bakersfield, CA",63,125.0372393,125.4658385,124.984375,125.8081897,127.0385946,126.8137573,126.1918116,124.6958637,124.5058113,121.7042817,119.5308976,116.6532582,116.1170525,115.8046351,115.0115473,111.6058035,111.9905679,111.5626789,109.3684483,109.7804391,110.955711,111.9171711,111.6363849,110.3246753,108.3456935,110.023175,108.6902174,110.6025934,112.8628451,113.5227273,116.175077,118.5731225,118.2420743,120.4940125,120.9708002,122.190255,124.2813194,126.7168808,128.2641509,128.6056254,131.7802503,135.4019446,136.9494782,136.7512118,138.180562,136.5765095,136.7460633,135.9130157,137.4251497,137.1478419,138.0652984,139.9202801,142.0806148,142.8117946,142.3753682,143.0851064,142.8798306,143.1147653,140.9143534,140.8918748,140.625,140.8511923,141.3610252,142.4035608,142.3422078,141.9135802,142.3497305,142.4951326,141.7044855,141.0295139,141.25387,140.7239819,140.77566,141.8814033,142.7714457,143.3691756,144.7070249,144.9825986,145.4590308,144.6282838,145.0766173,145.1826026,146.128499,147.5746269,146.9581749,146.5480139,146.549869,147.3192284,148.1361781,147.8709099,147.5980608,147.7572559,150.1392758,149.7902936,149.5280374,149.4593652,150.5312869,151.5807709,152.7128997,153.2516415,152.8976006,152.8301887,154.5618247,155.1742919,155.3509781,155.2333805,155.8896008,155.7751154,156.423641,156.3799348,156.8319838,157.8686902,158.9825119,159.9759048,161.3318411
"Knoxville, TN",64,121.4829776,120.9830488,120.5014886,120.2608696,120.035524,120.2016391,120.2109705,119.6809616,119.9237149,118.7438164,118.2225064,117.9213483,117.9213483,118.144208,118.2158453,117.0294857,116.9407895,116.5556296,116.1564626,114.9875622,115.5625,115.7236927,115.3864819,114.5107399,114.0829694,114.846616,113.8871915,113.2244468,114.9247492,115.1482518,115.5466107,114.9120045,114.6833894,113.9891711,113.5795455,114.4340702,115.5111111,115.5507559,116.4703151,116.5011739,117.2336616,117.5166071,116.9359107,119.2368839,119.1342535,118.5485348,119.3180211,119.6958359,119.8516721,118.803056,119.256987,119.1677316,118.6875,119.53125,118.53383,118.8689435,118.8958707,118.9880952,119.2963655,119.7126134,120.8181818,119.7270152,119.992855,118.2258065,119.047619,118.5067233,118.5079694,119.4781916,120.2005731,120.7144697,121.0169492,120.8589619,122.1609966,121.2284483,121.3192612,122.3095384,121.5285045,121.3578671,123.3333333,123.9008419,124.1431797,123.2340098,124.818247,124.3177052,124.5073137,124.4223909,124.5921092,125.5500661,125.994695,128.6613272,128.2924107,129.1205412,130.2097429,130.6475934,130.5,130.1607696,130.2094571,130.3095444,130.6325144,131.9113417,131.9195727,132.8831284,133.0543884,134.625,135.4556075,135.664579,136.3255034,137.6988984,137.9404518,138.6328125,138.7437089,139.4148021,139.7424893,138.6772326,138.8888889
"Greenville, SC",65,120.4884384,120.1887845,120.7465887,118.9438124,119.9380952,118.9817377,118.7450357,118.75,118.1501084,117.3263455,117.9806683,117.9316929,117.8963432,118.9013372,118.2645631,117.8214286,117.8447092,116.6,115.6851326,115.9560072,115.3846154,116.3862932,116.4799602,115.6598115,115.8560696,114.4578313,114.7871116,114.9473012,116.2477558,114.7432024,115.0691953,115.221373,115.0048512,114.9875622,113.8739327,114.6308268,115.3798592,115.59325,115.0779178,116.0058027,115.4289858,115.395952,115.5558206,114.5475113,114.6594982,113.3480476,113.6528646,112.6093294,112.5,110.2225039,110.9910581,113.7895202,115.3995779,112.0331276,110.0165107,110.3336921,111.7558469,112.6300149,108.1610705,112.3631681,111.4752853,112.3631681,115.7351062,116.252302,115.8520357,116.8533853,106.1980354,111.8449782,105.5246798,114.1146993,112.1728906,110.6045082,110.2941176,114.5500073,116.6531773,117.1617162,123.9210285,120.2653954,119.047619,128.16405,131.0096355,133.0219907,123.2993197,123.2897962,128.1537429,129.3630603,125.2905625,126.7084627,126.2895928,126.4451383,124.9643936,125.5953511,125.8450427,125.6108202,123.9948674,123.5386907,121.6228257,123.3492919,124.8078222,125.7019523,127.3374889,127.2194444,128.3524806,128.3378238,128.9742754,130.0208117,130.2084257,131.4202195,134.1652724,135.3,132.8542994,134.9804305,134.7559653,136.2496593,136.5704975
